,minute,conf_lower,conf_upper
404,404,172.31156937516153,1381.5507604905936
405,405,173.2881675323431,1382.5273586477751
406,406,174.2601207255982,1383.4993118410302
407,407,175.22740757717338,1384.4665986926054
408,408,176.19000704717132,1385.4291981626034
409,409,177.14789843243295,1386.387089547865
410,410,178.10106136541845,1387.3402524808505
411,411,179.04947581309136,1388.2886669285235
412,412,179.9931220757927,1389.2323131912249
413,413,180.93198078613182,1390.1711719015639
414,414,181.86603290785706,1391.105224023289
415,415,182.79525973474688,1392.034450850179
416,416,183.71964288948357,1392.9588340049156
417,417,184.6391643225387,1393.8783554379706
418,418,185.55380631105106,1394.792997426483
419,419,186.46355145771201,1395.702742573144
420,420,187.36838268964243,1396.6075738050745
421,421,188.26828325727433,1397.5074743727064
422,422,189.16323673323586,1398.402427848668
423,423,190.0532270112301,1399.2924181266621
424,424,190.93823830491476,1400.177429420347
425,425,191.81825514678326,1401.0574462622153
426,426,192.69326238704969,1401.9324535024816
427,427,193.56324519252757,1402.8024363079596
428,428,194.42818904550847,1403.6673801609404
429,429,195.28807974264805,1404.52727085808
430,430,196.14290339384422,1405.3820945092762
431,431,196.99264642111848,1406.2318375365505
432,432,197.83729555749937,1407.0764866729314
433,433,198.67683784589815,1407.91602896133
434,434,199.51126063799666,1408.7504517534287
435,435,200.34055159312447,1409.5797427085565
436,436,201.1646986771418,1410.4038897925739
437,437,201.98369016131733,1411.2228812767494
438,438,202.79751462121726,1412.0367057366493
439,439,203.60616093557383,1412.8453520510059
440,440,204.40961828517948,1413.6488094006115
441,441,205.20787615175982,1414.4470672671919
442,442,206.00092431685835,1415.2401154322904
443,443,206.7887528607157,1416.0279439761478
444,444,207.5713521611517,1416.8105432765838
445,445,208.34871289244893,1417.587904007881
446,446,209.12082602422538,1418.3600171396574
447,447,209.88768282033016,1419.1268739357622
448,448,210.64927483770862,1419.8884659531407
449,449,211.40559392529417,1420.6447850407262
450,450,212.15663222288686,1421.395823338319
451,451,212.90238216003445,1422.1415732754665
452,452,213.64283645491082,1422.8820275703429
453,453,214.3779881132018,1423.6171792286339
454,454,215.10783042698085,1424.347021542413
455,455,215.83235697359783,1425.0715480890299
456,456,216.55156161455102,1425.790752729983
457,457,217.26543849437735,1426.5046296098094
458,458,217.97398203952616,1427.2131731549582
459,459,218.67718695724488,1427.916378072677
460,460,219.37504823445556,1428.6142393498876
461,461,220.06756113664483,1429.3067522520769
462,462,220.7547212067343,1429.9939123221664
463,463,221.43652426396943,1430.6757153794015
464,464,222.11296640279647,1431.3521575182285
465,465,222.78404399174656,1432.0232351071786
466,466,223.44975367231496,1432.688944787747
467,467,224.11009235784195,1433.349283473274
468,468,224.76505723239825,1434.0042483478303
469,469,225.41464574965858,1434.6538368650906
470,470,226.05885563178822,1435.2980467472203
471,471,226.69768486832345,1435.9368759837555
472,472,227.33113171505397,1436.570322830486
473,473,227.9591946928988,1437.1983858083308
474,474,228.58187258679322,1437.8210637022253
475,475,229.19916444456703,1438.438355559999
476,476,229.81106957582665,1439.0502606912587
477,477,230.41758755083538,1439.6567786662674
478,478,231.01871819939674,1440.2579093148288
479,479,231.6144616097315,1440.8536527251636
480,480,232.20481812736398,1441.444009242796
481,481,232.78978835400017,1442.0289794694322
482,482,233.36937314640545,1442.6085642618375
483,483,233.94357361529524,1443.1827647307273
484,484,234.5123911242083,1443.7515822396404
485,485,235.0758272883893,1444.3150184038213
486,486,235.63388397367157,1444.8730750891036
487,487,236.18656329535838,1445.4257544107904
488,488,236.73386761710208,1445.9730587325341
489,489,237.27579954978592,1446.514990665218
